iter	Passed	Remaining
7474	284989	96267
7475	285027	96229
7476	285061	96189
7477	285105	96153
7478	285145	96115
7479	285186	96078
7480	285233	96043
7481	285275	96006
7482	285315	95969
7483	285349	95929
7484	285391	95892
7485	285422	95852
7486	285464	95815
7487	285500	95777
7488	285537	95738
7489	285570	95698
7490	285609	95660
7491	285647	95622
7492	285684	95584
7493	285723	95546
7494	285763	95508
7495	285800	95470
7496	285837	95431
7497	285876	95393
7498	285916	95356
7499	285956	95318
7500	285995	95281
7501	286030	95241
7502	286066	95203
7503	286106	95165
7504	286143	95127
7505	286180	95088
7506	286217	95050
7507	286256	95012
7508	286294	94974
7509	286333	94936
7510	286371	94897
7511	286408	94859
7512	286446	94821
7513	286481	94782
7514	286517	94743
7515	286555	94705
7516	286595	94667
7517	286633	94629
7518	286671	94591
7519	286705	94551
7520	286740	94512
7521	286775	94473
7522	286808	94433
7523	286846	94395
7524	286891	94359
7525	286931	94322
7526	286967	94283
7527	287003	94244
7528	287040	94205
7529	287075	94166
7530	287112	94128
7531	287151	94090
7532	287193	94053
7533	287231	94015
7534	287267	93976
7535	287306	93938
7536	287347	93901
7537	287385	93863
7538	287422	93825
7539	287461	93787
7540	287497	93748
7541	287538	93711
7542	287576	93672
7543	287610	93633
7544	287650	93596
7545	287679	93554
7546	287720	93517
7547	287756	93478
7548	287795	93441
7549	287837	93404
7550	287870	93364
7551	287907	93325
7552	287950	93289
7553	287986	93250
7554	288023	93212
7555	288066	93175
7556	288103	93137
7557	288138	93097
7558	288174	93058
7559	288210	93020
7560	288248	92982
7561	288287	92944
7562	288325	92906
7563	288366	92869
7564	288407	92831
7565	288444	92793
7566	288481	92754
7567	288518	92716
7568	288557	92678
7569	288594	92639
7570	288632	92601
7571	288674	92564
7572	288709	92525
7573	288747	92487
7574	288789	92450
7575	288829	92413
7576	288870	92376
7577	288914	92339
7578	288952	92301
7579	288992	92264
7580	289031	92226
7581	289071	92188
7582	289109	92150
7583	289146	92112
7584	289185	92074
7585	289224	92036
7586	289261	91997
7587	289302	91960
7588	289341	91922
7589	289380	91884
7590	289420	91847
7591	289461	91810
7592	289503	91773
7593	289542	91735
7594	289581	91697
7595	289621	91659
7596	289663	91623
7597	289717	91589
7598	289782	91560
7599	289817	91521
7600	289855	91483
7601	289894	91445
7602	289931	91406
7603	289975	91370
7604	290009	91330
7605	290051	91294
7606	290095	91258
7607	290132	91219
7608	290170	91181
7609	290213	91144
7610	290251	91106
7611	290286	91067
7612	290324	91029
7613	290361	90990
7614	290398	90952
7615	290434	90913
7616	290472	90875
7617	290512	90837
7618	290544	90797
7619	290579	90758
7620	290611	90718
7621	290652	90681
7622	290687	90642
7623	290721	90602
7624	290755	90563
7625	290791	90524
7626	290827	90485
7627	290866	90447
7628	290904	90409
7629	290948	90373
7630	290987	90335
7631	291029	90298
7632	291069	90260
7633	291122	90227
7634	291168	90191
7635	291198	90150
7636	291236	90112
7637	291276	90075
7638	291315	90037
7639	291356	90000
7640	291395	89962
7641	291429	89922
7642	291466	89884
7643	291502	89845
7644	291547	89809
7645	291587	89772
7646	291626	89734
7647	291662	89695
7648	291702	89657
7649	291741	89619
7650	291781	89582
7651	291823	89545
7652	291861	89507
7653	291898	89468
7654	291939	89431
7655	291978	89393
7656	292015	89355
7657	292054	89317
7658	292093	89279
7659	292128	89240
7660	292169	89203
7661	292208	89165
7662	292247	89127
7663	292284	89088
7664	292324	89051
7665	292361	89012
7666	292401	88975
7667	292436	88936
7668	292480	88899
7669	292519	88861
7670	292559	88824
7671	292601	88787
7672	292639	88749
7673	292680	88711
7674	292714	88672
7675	292752	88634
7676	292797	88598
7677	292834	88559
7678	292874	88522
7679	292916	88485
7680	292957	88448
7681	292997	88410
7682	293041	88373
7683	293084	88337
7684	293124	88299
7685	293166	88262
7686	293206	88225
7687	293242	88186
7688	293283	88148
7689	293321	88110
7690	293366	88074
7691	293406	88037
7692	293441	87998
7693	293502	87966
7694	293550	87931
7695	293587	87893
7696	293624	87854
7697	293664	87816
7698	293702	87778
7699	293738	87740
7700	293779	87702
7701	293813	87663
7702	293857	87626
7703	293893	87588
7704	293932	87550
7705	293973	87512
7706	294013	87475
7707	294057	87438
7708	294094	87400
7709	294138	87364
7710	294178	87326
7711	294224	87290
7712	294261	87252
7713	294298	87213
7714	294334	87174
7715	294374	87137
7716	294414	87099
7717	294454	87061
7718	294501	87026
7719	294544	86989
7720	294586	86952
7721	294625	86914
7722	294657	86874
7723	294698	86837
7724	294739	86800
7725	294777	86762
7726	294818	86724
7727	294871	86690
7728	294919	86655
7729	294963	86619
7730	294999	86580
7731	295036	86542
7732	295076	86504
7733	295116	86466
7734	295156	86429
7735	295195	86391
7736	295232	86352
7737	295271	86314
7738	295312	86277
7739	295347	86238
7740	295385	86200
7741	295428	86163
7742	295468	86125
7743	295510	86088
7744	295549	86050
7745	295594	86014
7746	295632	85976
7747	295672	85938
7748	295710	85900
7749	295756	85864
7750	295793	85826
7751	295829	85787
7752	295874	85751
7753	295914	85713
7754	295953	85675
7755	295991	85637
7756	296030	85599
7757	296068	85561
7758	296106	85523
7759	296142	85484
7760	296176	85445
7761	296210	85405
7762	296242	85365
7763	296277	85326
7764	296323	85290
7765	296358	85251
7766	296398	85214
7767	296435	85175
7768	296477	85138
7769	296514	85100
7770	296549	85061
7771	296590	85023
7772	296629	84985
7773	296669	84948
7774	296706	84909
7775	296748	84872
7776	296783	84833
7777	296815	84793
7778	296849	84754
7779	296887	84716
7780	296927	84678
7781	296962	84639
7782	297003	84602
7783	297051	84566
7784	297095	84529
7785	297134	84492
7786	297176	84454
7787	297216	84417
7788	297254	84379
7789	297289	84340
7790	297323	84300
7791	297366	84264
7792	297407	84226
7793	297448	84189
7794	297481	84149
7795	297520	84111
7796	297552	84071
7797	297593	84034
7798	297631	83996
7799	297682	83961
7800	297743	83930
7801	297788	83893
7802	297832	83857
7803	297874	83820
7804	297915	83782
7805	297956	83745
7806	297995	83707
7807	298031	83668
7808	298071	83630
7809	298111	83593
7810	298147	83554
7811	298186	83516
7812	298221	83477
7813	298261	83439
7814	298299	83401
7815	298341	83364
7816	298381	83327
7817	298423	83289
7818	298467	83253
7819	298506	83215
7820	298548	83178
7821	298594	83142
7822	298636	83105
7823	298678	83067
7824	298714	83029
7825	298754	82991
7826	298795	82954
7827	298833	82916
7828	298871	82877
7829	298914	82840
7830	298948	82801
7831	298990	82764
7832	299026	82725
7833	299064	82687
7834	299102	82649
7835	299143	82611
7836	299180	82573
7837	299218	82535
7838	299255	82496
7839	299312	82463
7840	299355	82426
7841	299394	82388
7842	299433	82350
7843	299470	82312
7844	299508	82274
7845	299546	82235
7846	299589	82199
7847	299626	82160
7848	299661	82121
7849	299696	82082
7850	299737	82045
7851	299778	82007
7852	299813	81968
7853	299852	81930
7854	299889	81892
7855	299927	81854
7856	299965	81815
7857	300000	81776
7858	300040	81739
7859	300076	81700
7860	300114	81661
7861	300147	81622
7862	300188	81584
7863	300231	81547
7864	300267	81509
7865	300302	81470
7866	300342	81432
7867	300376	81393
7868	300415	81355
7869	300452	81316
7870	300492	81279
7871	300535	81242
7872	300572	81203
7873	300615	81166
7874	300660	81130
7875	300702	81093
7876	300746	81056
7877	300786	81019
7878	300821	80980
7879	300858	80941
7880	300895	80903
7881	300936	80865
7882	300974	80827
7883	301011	80789
7884	301047	80750
7885	301087	80712
7886	301128	80675
7887	301165	80636
7888	301203	80598
7889	301238	80559
7890	301276	80521
7891	301314	80483
7892	301353	80445
7893	301389	80406
7894	301421	80366
7895	301459	80328
7896	301500	80290
7897	301534	80251
7898	301575	80213
7899	301612	80175
7900	301655	80138
7901	301691	80099
7902	301732	80062
7903	301787	80028
7904	301830	79991
7905	301870	79954
7906	301912	79916
7907	301949	79878
7908	301985	79839
7909	302022	79801
7910	302058	79762
7911	302098	79724
7912	302137	79686
7913	302172	79647
7914	302210	79609
7915	302246	79570
7916	302285	79532
7917	302325	79495
7918	302363	79456
7919	302399	79418
7920	302435	79379
7921	302476	79341
7922	302519	79304
7923	302559	79267
7924	302606	79231
7925	302644	79193
7926	302681	79154
7927	302718	79116
7928	302749	79076
7929	302789	79038
7930	302825	78999
7931	302861	78960
7932	302898	78922
7933	302937	78884
7934	302977	78846
7935	303017	78808
7936	303055	78770
7937	303093	78732
7938	303133	78694
7939	303173	78656
7940	303205	78617
7941	303246	78579
7942	303280	78540
7943	303321	78503
7944	303360	78465
7945	303398	78426
7946	303437	78389
7947	303474	78350
7948	303512	78312
7949	303550	78274
7950	303583	78234
7951	303621	78196
7952	303659	78158
7953	303697	78119
7954	303737	78082
7955	303773	78043
7956	303815	78006
7957	303857	77968
7958	303894	77930
7959	303932	77892
7960	303975	77855
7961	304017	77817
7962	304053	77779
7963	304096	77742
7964	304134	77704
7965	304172	77665
7966	304214	77628
7967	304251	77590
7968	304291	77552
7969	304334	77515
7970	304378	77478
7971	304418	77441
7972	304458	77403
7973	304499	77365
7974	304552	77331
7975	304597	77294
7976	304635	77256
7977	304677	77219
7978	304713	77180
7979	304758	77144
7980	304792	77105
7981	304830	77066
7982	304870	77029
7983	304914	76992
7984	304952	76954
7985	304988	76915
7986	305026	76877
7987	305073	76841
7988	305107	76802
7989	305147	76764
7990	305187	76726
7991	305228	76688
7992	305266	76650
7993	305306	76613
7994	305346	76575
7995	305385	76537
7996	305425	76499
7997	305462	76461
7998	305502	76423
7999	305539	76384
8000	305573	76345
8001	305612	76307
8002	305651	76269
8003	305696	76233
8004	305734	76194
8005	305770	76156
8006	305802	76116
8007	305837	76077
8008	305875	76039
8009	305913	76001
8010	305953	75963
8011	306006	75928
8012	306046	75891
8013	306081	75852
8014	306115	75812
8015	306156	75775
8016	306195	75737
8017	306236	75699
8018	306272	75661
8019	306310	75622
8020	306347	75584
8021	306386	75546
8022	306421	75507
8023	306458	75468
8024	306494	75430
8025	306535	75392
8026	306574	75354
8027	306609	75315
8028	306646	75277
8029	306687	75239
8030	306724	75201
8031	306764	75163
8032	306802	75125
8033	306842	75087
8034	306880	75049
8035	306917	75010
8036	306956	74972
8037	306996	74935
8038	307033	74896
8039	307073	74858
8040	307113	74820
8041	307154	74783
8042	307185	74743
8043	307226	74705
8044	307263	74667
8045	307301	74629
8046	307343	74591
8047	307381	74553
8048	307424	74516
8049	307464	74479
8050	307506	74441
8051	307544	74403
8052	307579	74364
8053	307621	74327
8054	307662	74289
8055	307698	74251
8056	307735	74212
8057	307777	74175
8058	307811	74135
8059	307848	74097
8060	307886	74059
8061	307919	74019
8062	307961	73982
8063	307995	73943
8064	308034	73905
8065	308073	73867
8066	308109	73828
8067	308144	73789
8068	308176	73749
8069	308214	73711
8070	308248	73672
8071	308282	73633
8072	308319	73594
8073	308371	73560
8074	308423	73525
8075	308463	73487
8076	308505	73450
8077	308546	73412
8078	308584	73374
8079	308618	73334
8080	308655	73296
8081	308693	73258
8082	308735	73220
8083	308771	73182
8084	308810	73144
8085	308847	73105
8086	308882	73066
8087	308921	73028
8088	308958	72990
8089	308993	72951
8090	309028	72912
8091	309067	72874
8092	309108	72836
8093	309143	72798
8094	309182	72759
8095	309225	72722
8096	309260	72683
8097	309296	72645
8098	309337	72607
8099	309370	72568
8100	309411	72530
8101	309450	72492
8102	309491	72455
8103	309531	72417
8104	309569	72379
8105	309610	72341
8106	309652	72304
8107	309691	72266
8108	309730	72228
8109	309769	72190
8110	309806	72152
8111	309852	72115
8112	309894	72078
8113	309945	72043
8114	309997	72008
8115	310035	71969
8116	310074	71931
8117	310112	71893
8118	310155	71856
8119	310192	71818
8120	310229	71779
8121	310268	71741
8122	310308	71703
8123	310345	71665
8124	310384	71627
8125	310423	71589
8126	310467	71552
8127	310503	71513
8128	310545	71476
8129	310585	71438
8130	310627	71401
8131	310667	71363
8132	310704	71324
8133	310739	71285
8134	310779	71248
8135	310815	71209
8136	310852	71170
8137	310890	71132
8138	310929	71094
8139	310966	71056
8140	311006	71018
8141	311047	70980
8142	311085	70942
8143	311124	70904
8144	311162	70866
8145	311200	70828
8146	311239	70790
8147	311279	70752
8148	311316	70713
8149	311354	70675
8150	311398	70638
8151	311435	70600
8152	311478	70562
8153	311515	70524
8154	311553	70486
8155	311592	70448
8156	311631	70410
8157	311669	70371
8158	311717	70336
8159	311765	70300
8160	311809	70263
8161	311850	70225
8162	311891	70188
8163	311933	70150
8164	311972	70112
8165	312013	70074
8166	312050	70036
8167	312088	69998
8168	312127	69960
8169	312169	69922
8170	312207	69884
8171	312246	69846
8172	312287	69809
8173	312327	69771
8174	312367	69733
8175	312406	69695
8176	312451	69658
8177	312491	69620
8178	312534	69583
8179	312571	69545
8180	312608	69506
8181	312647	69468
8182	312686	69430
8183	312720	69391
8184	312761	69354
8185	312793	69314
8186	312833	69276
8187	312874	69239
8188	312910	69200
8189	312945	69161
8190	312982	69122
8191	313018	69084
8192	313058	69046
8193	313096	69008
8194	313136	68970
8195	313170	68931
8196	313208	68892
8197	313247	68854
8198	313284	68816
8199	313323	68778
8200	313358	68739
8201	313390	68699
8202	313426	68661
8203	313466	68623
8204	313535	68591
8205	313590	68557
8206	313627	68518
8207	313673	68482
8208	313704	68442
8209	313742	68404
8210	313781	68366
8211	313827	68329
8212	313870	68292
8213	313906	68253
8214	313946	68216
8215	313990	68179
8216	314029	68141
8217	314071	68103
8218	314108	68065
8219	314150	68027
8220	314184	67988
8221	314220	67949
8222	314260	67912
8223	314292	67872
8224	314333	67834
8225	314370	67796
8226	314411	67758
8227	314443	67719
8228	314483	67681
8229	314526	67644
8230	314565	67606
8231	314603	67567
8232	314645	67530
8233	314683	67492
8234	314724	67454
8235	314762	67416
8236	314801	67378
8237	314840	67340
8238	314885	67303
8239	314920	67264
8240	314961	67226
8241	315003	67189
8242	315039	67150
8243	315073	67111
8244	315109	67073
8245	315152	67035
8246	315189	66997
8247	315223	66958
8248	315263	66920
8249	315311	66884
8250	315362	66848
8251	315401	66810
8252	315439	66772
8253	315480	66734
8254	315520	66696
8255	315559	66658
8256	315598	66620
8257	315640	66583
8258	315680	66545
8259	315718	66507
8260	315759	66469
8261	315798	66431
8262	315838	66393
8263	315879	66356
8264	315918	66318
8265	315955	66279
8266	315995	66241
8267	316034	66203
8268	316071	66165
8269	316107	66126
8270	316146	66088
8271	316186	66050
8272	316227	66012
8273	316266	65974
8274	316306	65936
8275	316342	65898
8276	316377	65859
8277	316417	65821
8278	316452	65782
8279	316492	65744
8280	316527	65705
8281	316570	65668
8282	316610	65630
8283	316650	65593
8284	316686	65554
8285	316725	65516
8286	316762	65477
8287	316806	65440
8288	316838	65401
8289	316878	65363
8290	316917	65325
8291	316956	65287
8292	316990	65248
8293	317024	65208
8294	317065	65171
8295	317105	65133
8296	317158	65098
8297	317197	65060
8298	317239	65022
8299	317277	64984
8300	317313	64945
8301	317347	64906
8302	317388	64869
8303	317430	64831
8304	317467	64793
8305	317505	64754
8306	317543	64716
8307	317581	64678
8308	317618	64639
8309	317659	64602
8310	317700	64564
8311	317740	64526
8312	317776	64488
8313	317816	64450
8314	317854	64411
8315	317897	64374
8316	317936	64336
8317	317974	64298
8318	318012	64260
8319	318055	64222
8320	318094	64184
8321	318130	64145
8322	318167	64107
8323	318209	64070
8324	318250	64032
8325	318289	63994
8326	318326	63955
8327	318366	63917
8328	318403	63879
8329	318449	63842
8330	318502	63807
8331	318541	63769
8332	318583	63732
8333	318620	63693
8334	318659	63655
8335	318695	63616
8336	318735	63578
8337	318771	63540
8338	318811	63502
8339	318852	63464
8340	318888	63425
8341	318929	63388
8342	318968	63350
8343	319006	63311
8344	319045	63273
8345	319089	63236
8346	319130	63198
8347	319171	63161
8348	319213	63123
8349	319250	63085
8350	319289	63047
8351	319332	63009
8352	319366	62971
8353	319406	62933
8354	319445	62895
8355	319486	62857
8356	319522	62818
8357	319559	62780
8358	319593	62741
8359	319630	62702
8360	319668	62664
8361	319708	62626
8362	319745	62587
8363	319784	62549
8364	319822	62511
8365	319857	62472
8366	319891	62433
8367	319925	62394
8368	319962	62356
8369	320003	62318
8370	320044	62280
8371	320080	62242
8372	320116	62203
8373	320152	62164
8374	320186	62125
8375	320228	62088
8376	320264	62049
8377	320302	62011
8378	320344	61973
8379	320384	61935
8380	320424	61897
8381	320460	61859
8382	320494	61820
8383	320529	61781
8384	320567	61743
8385	320606	61705
8386	320643	61666
8387	320681	61628
8388	320725	61591
8389	320777	61555
8390	320814	61517
8391	320853	61479
8392	320894	61441
8393	320930	61402
8394	320968	61364
8395	321011	61327
8396	321051	61289
8397	321091	61251
8398	321129	61213
8399	321169	61175
8400	321206	61136
8401	321246	61098
8402	321287	61061
8403	321328	61023
8404	321368	60985
8405	321405	60947
8406	321445	60909
8407	321490	60872
8408	321529	60834
8409	321567	60795
8410	321608	60757
8411	321644	60719
8412	321684	60681
8413	321724	60643
8414	321767	60606
8415	321809	60568
8416	321848	60530
8417	321894	60493
8418	321931	60455
8419	321965	60416
8420	322005	60378
8421	322042	60339
8422	322081	60301
8423	322140	60267
8424	322189	60231
8425	322225	60192
8426	322261	60153
8427	322297	60115
8428	322336	60077
8429	322375	60039
8430	322414	60001
8431	322454	59963
8432	322492	59924
8433	322531	59886
8434	322566	59847
8435	322606	59809
8436	322645	59771
8437	322683	59733
8438	322721	59695
8439	322760	59657
8440	322795	59618
8441	322832	59579
8442	322871	59541
8443	322909	59503
8444	322949	59465
8445	322992	59428
8446	323029	59389
8447	323068	59351
8448	323110	59314
8449	323147	59275
8450	323186	59237
8451	323222	59198
8452	323264	59161
8453	323304	59123
8454	323340	59084
8455	323376	59046
8456	323414	59007
8457	323457	58970
8458	323497	58932
8459	323534	58893
8460	323568	58855
8461	323601	58815
8462	323640	58777
8463	323684	58740
8464	323725	58702
8465	323765	58664
8466	323805	58626
8467	323843	58588
8468	323884	58550
8469	323926	58513
8470	323964	58474
8471	324002	58436
8472	324042	58398
8473	324081	58360
8474	324123	58323
8475	324164	58285
8476	324206	58247
8477	324262	58212
8478	324309	58176
8479	324349	58138
8480	324393	58100
8481	324432	58062
8482	324470	58024
8483	324510	57986
8484	324546	57947
8485	324583	57909
8486	324621	57871
8487	324665	57833
8488	324706	57796
8489	324742	57757
8490	324782	57719
8491	324821	57681
8492	324862	57643
8493	324895	57604
8494	324932	57566
8495	324974	57528
8496	325007	57489
8497	325042	57450
8498	325077	57411
8499	325119	57373
8500	325152	57334
8501	325191	57296
8502	325231	57258
8503	325270	57220
8504	325310	57182
8505	325349	57144
8506	325388	57106
8507	325430	57068
8508	325470	57031
8509	325510	56993
8510	325548	56954
8511	325585	56916
8512	325625	56878
8513	325665	56840
8514	325706	56802
8515	325764	56767
8516	325804	56729
8517	325841	56691
8518	325879	56653
8519	325915	56614
8520	325951	56575
8521	325991	56537
8522	326028	56499
8523	326064	56460
8524	326105	56422
8525	326141	56384
8526	326181	56346
8527	326221	56308
8528	326259	56270
8529	326296	56231
8530	326332	56192
8531	326370	56154
8532	326411	56116
8533	326448	56078
8534	326485	56039
8535	326519	56001
8536	326556	55962
8537	326593	55924
8538	326635	55886
8539	326673	55848
8540	326714	55810
8541	326754	55772
8542	326793	55734
8543	326832	55696
8544	326873	55658
8545	326911	55620
8546	326947	55581
8547	326988	55543
8548	327024	55504
8549	327061	55466
8550	327095	55427
8551	327132	55389
8552	327164	55349
8553	327198	55310
8554	327230	55271
8555	327270	55233
8556	327311	55195
8557	327344	55156
8558	327382	55118
8559	327419	55079
8560	327455	55041
8561	327489	55002
8562	327531	54964
8563	327568	54926
8564	327602	54887
8565	327638	54848
8566	327676	54810
8567	327720	54772
8568	327762	54735
8569	327823	54700
8570	327865	54663
8571	327909	54626
8572	327952	54588
8573	327995	54551
8574	328034	54512
8575	328072	54474
8576	328108	54436
8577	328149	54398
8578	328187	54360
8579	328229	54322
8580	328273	54285
8581	328313	54247
8582	328349	54208
8583	328385	54169
8584	328427	54132
8585	328460	54093
8586	328494	54054
8587	328537	54016
8588	328576	53978
8589	328620	53941
8590	328657	53902
8591	328704	53865
8592	328740	53827
8593	328774	53788
8594	328814	53750
8595	328851	53711
8596	328897	53674
8597	328935	53636
8598	328969	53597
8599	329011	53560
8600	329050	53521
8601	329084	53482
8602	329123	53444
8603	329172	53408
8604	329219	53371
8605	329260	53333
8606	329297	53295
8607	329337	53257
8608	329377	53219
8609	329417	53181
8610	329457	53143
8611	329496	53105
8612	329528	53065
8613	329568	53027
8614	329608	52989
8615	329642	52950
8616	329684	52913
8617	329724	52875
8618	329765	52837
8619	329805	52799
8620	329846	52761
8621	329888	52723
8622	329936	52687
8623	329978	52649
8624	330019	52611
8625	330063	52574
8626	330100	52536
8627	330141	52498
8628	330180	52460
8629	330220	52422
8630	330259	52383
8631	330298	52345
8632	330335	52307
8633	330370	52268
8634	330410	52230
8635	330446	52191
8636	330489	52154
8637	330529	52116
8638	330565	52077
8639	330609	52040
8640	330646	52001
8641	330683	51963
8642	330721	51925
8643	330756	51886
8644	330791	51847
8645	330829	51809
8646	330871	51771
8647	330908	51733
8648	330948	51695
8649	330992	51657
8650	331026	51618
8651	331065	51580
8652	331106	51542
8653	331145	51504
8654	331184	51466
8655	331220	51427
8656	331257	51389
8657	331294	51351
8658	331331	51312
8659	331372	51274
8660	331408	51236
8661	331450	51198
8662	331511	51163
8663	331556	51126
8664	331598	51088
8665	331638	51050
8666	331681	51013
8667	331721	50975
8668	331768	50938
8669	331808	50900
8670	331849	50862
8671	331892	50824
8672	331935	50787
8673	331974	50749
8674	332021	50712
8675	332062	50674
8676	332102	50636
8677	332139	50597
8678	332183	50560
8679	332222	50522
8680	332260	50483
8681	332298	50445
8682	332339	50407
8683	332377	50369
8684	332417	50331
8685	332461	50294
8686	332503	50256
8687	332537	50217
8688	332577	50179
8689	332616	50141
8690	332657	50103
8691	332689	50064
8692	332727	50025
8693	332768	49988
8694	332808	49949
8695	332842	49911
8696	332884	49873
8697	332923	49835
8698	332969	49798
8699	333018	49761
8700	333056	49723
8701	333097	49685
8702	333136	49646
8703	333173	49608
8704	333211	49570
8705	333251	49532
8706	333293	49494
8707	333331	49456
8708	333370	49417
8709	333412	49380
8710	333448	49341
8711	333488	49303
8712	333529	49265
8713	333569	49227
8714	333603	49188
8715	333641	49150
8716	333678	49112
8717	333720	49074
8718	333754	49035
8719	333789	48996
8720	333829	48958
8721	333881	48922
8722	333923	48884
8723	333962	48846
8724	334000	48808
8725	334036	48769
8726	334077	48731
8727	334108	48692
8728	334145	48653
8729	334182	48615
8730	334220	48576
8731	334263	48539
8732	334302	48501
8733	334344	48463
8734	334383	48425
8735	334422	48387
8736	334463	48349
8737	334494	48309
8738	334538	48272
8739	334576	48234
8740	334613	48195
8741	334653	48157
8742	334696	48120
8743	334733	48081
8744	334771	48043
8745	334808	48004
8746	334847	47966
8747	334888	47928
8748	334927	47890
8749	334965	47852
8750	335002	47813
8751	335035	47774
8752	335072	47736
8753	335111	47698
8754	335168	47662
8755	335213	47625
8756	335256	47587
8757	335297	47549
8758	335335	47511
8759	335373	47472
8760	335412	47434
8761	335451	47396
8762	335485	47357
8763	335522	47319
8764	335562	47281
8765	335599	47242
8766	335635	47204
8767	335679	47166
8768	335717	47128
8769	335758	47090
8770	335796	47052
8771	335835	47013
8772	335871	46975
8773	335914	46937
8774	335951	46899
8775	335988	46860
8776	336029	46822
8777	336064	46784
8778	336102	46745
8779	336139	46707
8780	336179	46669
8781	336216	46630
8782	336256	46592
8783	336296	46554
8784	336334	46516
8785	336374	46478
8786	336413	46440
8787	336447	46401
8788	336480	46362
8789	336520	46324
8790	336581	46289
8791	336624	46251
8792	336666	46213
8793	336699	46174
8794	336738	46136
8795	336778	46098
8796	336818	46060
8797	336854	46021
8798	336889	45983
8799	336929	45944
8800	336974	45907
8801	337010	45868
8802	337050	45830
8803	337085	45792
8804	337121	45753
8805	337160	45715
8806	337198	45677
8807	337240	45639
8808	337280	45601
8809	337317	45562
8810	337354	45524
8811	337392	45485
8812	337434	45448
8813	337471	45409
8814	337513	45371
8815	337547	45333
8816	337590	45295
8817	337627	45256
8818	337659	45217
8819	337703	45180
8820	337741	45141
8821	337781	45103
8822	337817	45065
8823	337853	45026
8824	337897	44989
8825	337937	44951
8826	337972	44912
8827	338015	44874
8828	338049	44835
8829	338086	44797
8830	338130	44759
8831	338168	44721
8832	338200	44682
8833	338235	44643
8834	338271	44605
8835	338313	44567
8836	338345	44528
8837	338374	44488
8838	338435	44453
8839	338471	44414
8840	338508	44376
8841	338546	44337
8842	338583	44299
8843	338620	44261
8844	338659	44222
8845	338696	44184
8846	338740	44146
8847	338779	44108
8848	338816	44070
8849	338849	44031
8850	338883	43992
8851	338919	43953
8852	338959	43915
8853	338995	43877
8854	339036	43839
8855	339075	43801
8856	339113	43762
8857	339151	43724
8858	339191	43686
8859	339230	43648
8860	339265	43609
8861	339305	43571
8862	339340	43532
8863	339383	43494
8864	339424	43457
8865	339459	43418
8866	339498	43380
8867	339537	43342
8868	339573	43303
8869	339609	43264
8870	339646	43226
8871	339689	43188
8872	339730	43150
8873	339767	43112
8874	339807	43074
8875	339844	43035
8876	339882	42997
8877	339920	42959
8878	339962	42921
8879	340004	42883
8880	340038	42844
8881	340076	42806
8882	340112	42767
8883	340151	42729
8884	340188	42691
8885	340227	42652
8886	340272	42615
8887	340312	42577
8888	340350	42538
8889	340389	42500
8890	340429	42462
8891	340468	42424
8892	340505	42386
8893	340542	42347
8894	340588	42310
8895	340625	42271
8896	340664	42233
8897	340705	42195
8898	340743	42157
8899	340787	42119
8900	340822	42081
8901	340863	42043
8902	340899	42004
8903	340938	41966
8904	340975	41927
8905	341016	41889
8906	341058	41852
8907	341098	41814
8908	341142	41776
8909	341178	41737
8910	341221	41700
8911	341260	41661
8912	341304	41624
8913	341340	41585
8914	341379	41547
8915	341418	41509
8916	341456	41471
8917	341491	41432
8918	341533	41394
8919	341576	41356
8920	341617	41318
8921	341656	41280
8922	341693	41242
8923	341736	41204
8924	341772	41165
8925	341810	41127
8926	341849	41089
8927	341887	41050
8928	341927	41012
8929	341963	40974
8930	341999	40935
8931	342041	40897
8932	342078	40859
8933	342119	40821
8934	342162	40783
8935	342203	40745
8936	342244	40707
8937	342283	40669
8938	342321	40631
8939	342359	40592
8940	342399	40554
8941	342435	40516
8942	342474	40478
8943	342512	40439
8944	342549	40401
8945	342589	40363
8946	342631	40325
8947	342669	40286
8948	342707	40248
8949	342750	40210
8950	342791	40172
8951	342828	40134
8952	342865	40096
8953	342905	40057
8954	342944	40019
8955	342986	39981
8956	343029	39944
8957	343069	39906
8958	343109	39868
8959	343146	39829
8960	343183	39791
8961	343228	39753
8962	343264	39714
8963	343302	39676
8964	343340	39638
8965	343380	39600
8966	343417	39561
8967	343456	39523
8968	343493	39485
8969	343534	39447
8970	343574	39408
8971	343609	39370
8972	343650	39332
8973	343686	39293
8974	343730	39256
8975	343767	39217
8976	343805	39179
8977	343840	39140
8978	343879	39102
8979	343919	39064
8980	343957	39026
8981	343994	38987
8982	344031	38949
8983	344071	38910
8984	344114	38873
8985	344157	38835
8986	344192	38796
8987	344233	38758
8988	344275	38720
8989	344312	38682
8990	344353	38644
8991	344389	38605
8992	344429	38567
8993	344464	38529
8994	344495	38490
8995	344537	38452
8996	344578	38414
8997	344615	38375
8998	344656	38337
8999	344695	38299
9000	344737	38261
9001	344773	38223
9002	344826	38186
9003	344872	38148
9004	344911	38110
9005	344946	38071
9006	344982	38033
9007	345025	37995
9008	345063	37957
9009	345100	37918
9010	345137	37880
9011	345174	37841
9012	345214	37803
9013	345253	37765
9014	345296	37727
9015	345340	37690
9016	345377	37651
9017	345413	37613
9018	345455	37575
9019	345491	37536
9020	345530	37498
9021	345568	37460
9022	345605	37421
9023	345645	37383
9024	345682	37345
9025	345719	37306
9026	345756	37268
9027	345796	37230
